DOI,Authors,Year,Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,pH,Salinity (ppt),Temperature (Avg),Temperature (Min),Temperature (Max),Exposure Duration (days),Recovery (Days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,Added Chemical Dose (nominal),Added Chemical Dose (measured),Plotted Dose Values,Unaligned Dose Values,Dose Metric,Alignment,Effect,Direction,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Uptake Validation Method,Tissue Distribution,Organisms Fed?
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,adult,In Vivo,Not Reported,0.5,0.34112054828127736,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,0.40133793307726306,316.0362441,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,adult,In Vivo,Not Reported,0.5,0.34112054828127736,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,3.2049288184644498,2523.742669,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,adult,In Vivo,Not Reported,0.5,0.34112054828127736,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,0.40133793307726306,316.0362441,Particles/mL,Volume,No,Not Reported,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,adult,In Vivo,Not Reported,0.5,0.34112054828127736,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,3.2049288184644498,2523.742669,Particles/mL,Volume,No,Not Reported,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,5.2394492875980445,316.0362441,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,41.840206546021406,2523.742669,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,5.2394492875980445,316.0362441,Particles/mL,Volume,No,Not Reported,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,41.840206546021406,2523.742669,Particles/mL,Volume,No,Not Reported,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,5.2394492875980445,316.0362441,Particles/mL,Volume,Yes,decrease,Fitness,Growth,Length,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.7717/peerj.4601,Aljaibachi & Callaghan,2018,Daphnia magna,Crustacea,Freshwater,early,In Vivo,Not Reported,0.08,0.0615852,Particle Only,water,No,Y,N,artificial_medium,Not Reported,Not Reported,NA,NA,20,NA,NA,21,NA,Chronic,2,8,1,2,Not Reported,0,NA,41.840206546021406,2523.742669,Particles/mL,Volume,No,Not Reported,Fitness,Growth,Length,Organism,Not Reported,NA,Polystyrene,Sphere,1.05,reported,NA,NA,NA,COOH,2,2,1µm < 100µm,12.566370614359172,4.1887902047863905,4.3982297150257105e-9,No,N,N,N,commercial,No,N,not_cleaned,none,N,N,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,5,3,10,2,Not Reported,0,NA,1.423337263276014,10,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,5,3,10,2,Not Reported,0,NA,14.23337263276014,100,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,5,3,10,2,Not Reported,0,NA,142.3337263276014,1000,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NOEC,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,5,3,10,2,Not Reported,0,NA,1423.337263276014,10000,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,LOEC,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,5,3,10,2,Not Reported,0,NA,14233.372632760142,100000,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,711.6686316,5000,Particles/mL,Volume,No,Not Reported,Fitness,Growth,Body Mass,Organism,Not Reported,NOEC,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,1423.337263276014,10000,Particles/mL,Volume,Yes,decrease,Fitness,Growth,Body Mass,Organism,Not Reported,LOEC,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,2846.674526552028,20000,Particles/mL,Volume,No,Not Reported,Fitness,Growth,Body Mass,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,711.6686316,5000,Particles/mL,Volume,Yes,decrease,Fitness,Reproduction,Fecundity,Organism,Not Reported,LOEC,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,1423.337263276014,10000,Particles/mL,Volume,Yes,decrease,Fitness,Reproduction,Fecundity,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,42,NA,Chronic,3,6,10,2,Not Reported,0,NA,2846.674526552028,20000,Particles/mL,Volume,No,Not Reported,Fitness,Reproduction,Fecundity,Organism,Not Reported,NA,Polyethylene,Fragment,1.13,reported,NA,NA,NA,NA,18.5,13.875,1µm < 100µm,598.0165864,1249.427719888244,1.4118533234737156e-6,No,Y,N,Y,commercial,unknown,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy flourescent particles,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,37.462358812291164,22.5,Particles/mL,Volume,No,Not Reported,Fitness,Growth,Body Mass,Organism,Not Reported,NOEC,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,74.92471762458233,45,Particles/mL,Volume,Yes,decrease,Fitness,Growth,Body Mass,Organism,Not Reported,LOEC,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,149.84943524916466,90,Particles/mL,Volume,Yes,decrease,Fitness,Growth,Body Mass,Organism,Not Reported,NA,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,37.462358812291164,22.5,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NOEC,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,74.92471762458233,45,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,LOEC,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1002/etc.3093,Au,2015,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,NA,NA,25,NA,NA,10,NA,Acute,3,3,10,2,Not Reported,0,NA,149.84943524916466,90,Particles/mL,Volume,Yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polypropylene,Fiber,0.875,estimated,NA,NA,NA,NA,47.5,20,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-6,No,Y,Y,Y,lab,No,N,not_cleaned,none,N,Y,Not Evaluated,Y,microscopy,gut,Yes
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Immune,Immune Cells,Phagocytosis,Cell,haemocytes,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,Yes,decrease,Immune,Immune Cells,Granulocyte to Hyalinocyte Ratio,Cell,haemocytes,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,Lysosomal Membrane Stability,Subcell,haemocytes,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,DNA Damage,Subcell,haemolymph,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,DNA Damage,Subcell,haemolymph,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,DNA Damage,Subcell,haemolymph,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,Yes,decrease,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,gills,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,haemolymph,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,Alternative Oxidase Activity,Subcell,intestine,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,Glutathione Concentration,Subcell,intestine,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
10.1016/j.envpol.2014.12.021,Avio,2015,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,NA,35,18,NA,NA,7,NA,Acute,1,3,10,0,Not Reported,0,NA,20412.836932869886,19149.65893,Particles/mL,Volume,No,Not Reported,Metabolism,Oxidative Stress,Glutathione Reductase Activity,Subcell,intestine,NA,Polyethylene,Fragment,0.935,estimated,NA,NA,NA,NA,100,75,100µm < 1mm,17473.092371117782,197331.28855360887,1.845047547976243e-4,No,N,N,N,commercial,unknown,N,not_cleaned,none,N,N,Not Evaluated,Y,histology,"gills,gut",No
